shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,4.049361436675012e-05,SII,3481,0.85,approximation,faith,not-paired,not full
2,1,4.055660777507183e-05,SII,3481,0.85,approximation,faith,not-paired,full
2,1,0.0010915250004198762,SII,3686,0.9,permutation,,,
2,1,0.0008509821832983992,SII,3686,0.9,approximation,unif-size,not-paired,not full
2,1,0.0008488765117748947,SII,3686,0.9,approximation,unif-size,not-paired,full
2,1,4.123752147384805e-05,SII,3686,0.9,approximation,unif-set,not-paired,not full
2,1,4.055660777507183e-05,SII,3686,0.9,approximation,unif-set,not-paired,full
2,1,4.0451167312307275e-05,SII,3686,0.9,approximation,ksh,not-paired,not full
2,1,4.055660777507183e-05,SII,3686,0.9,approximation,ksh,not-paired,full
2,1,4.022801303666459e-05,SII,3686,0.9,approximation,faith,not-paired,not full
2,1,4.055660777507183e-05,SII,3686,0.9,approximation,faith,not-paired,full
2,1,0.000979624585410815,SII,3891,0.95,permutation,,,
2,1,0.0008506277605182645,SII,3891,0.95,approximation,unif-size,not-paired,not full
2,1,0.0008488765117748947,SII,3891,0.95,approximation,unif-size,not-paired,full
2,1,4.072333981296175e-05,SII,3891,0.95,approximation,unif-set,not-paired,not full
2,1,4.055660777507183e-05,SII,3891,0.95,approximation,unif-set,not-paired,full
2,1,4.04760186327515e-05,SII,3891,0.95,approximation,ksh,not-paired,not full
2,1,4.055660777507183e-05,SII,3891,0.95,approximation,ksh,not-paired,full
2,1,4.001906128999993e-05,SII,3891,0.95,approximation,faith,not-paired,not full
2,1,4.055660777507183e-05,SII,3891,0.95,approximation,faith,not-paired,full
2,1,0.0007834414685533633,SII,4096,1.0,permutation,,,
2,1,0.0,SII,4096,1.0,approximation,unif-size,not-paired,not full
2,1,0.0,SII,4096,1.0,approximation,unif-size,not-paired,full
2,1,0.0,SII,4096,1.0,approximation,unif-set,not-paired,not full
2,1,0.0,SII,4096,1.0,approximation,unif-set,not-paired,full
2,1,0.0,SII,4096,1.0,approximation,ksh,not-paired,not full
2,1,0.0,SII,4096,1.0,approximation,ksh,not-paired,full
2,1,0.0,SII,4096,1.0,approximation,faith,not-paired,not full
2,1,0.0,SII,4096,1.0,approximation,faith,not-paired,full
2,1,0.02905171714674759,STI,409,0.1,permutation,,,
2,1,0.0021835613017681926,STI,409,0.1,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,409,0.1,approximation,unif-size,not-paired,full
2,1,0.0023779047071336434,STI,409,0.1,approximation,unif-set,not-paired,not full
2,1,0.0021321163222457486,STI,409,0.1,approximation,unif-set,not-paired,full
2,1,0.0006152736269391798,STI,409,0.1,approximation,ksh,not-paired,not full
2,1,0.0006082218919955078,STI,409,0.1,approximation,ksh,not-paired,full
2,1,0.002206142339296568,STI,409,0.1,approximation,faith,not-paired,not full
2,1,0.0021321163222457486,STI,409,0.1,approximation,faith,not-paired,full
2,1,0.010793593888285852,STI,614,0.15,permutation,,,
2,1,0.002092419102365196,STI,614,0.15,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,614,0.15,approximation,unif-size,not-paired,full
2,1,0.00216664113693594,STI,614,0.15,approximation,unif-set,not-paired,not full
2,1,0.0021321163222457486,STI,614,0.15,approximation,unif-set,not-paired,full
2,1,0.000566660320679099,STI,614,0.15,approximation,ksh,not-paired,not full
2,1,0.0006082218919955078,STI,614,0.15,approximation,ksh,not-paired,full
2,1,0.0006221989307128435,STI,614,0.15,approximation,faith,not-paired,not full
2,1,0.0006082218919955078,STI,614,0.15,approximation,faith,not-paired,full
2,1,0.013446162996637822,STI,819,0.2,permutation,,,
2,1,0.0021503598527042793,STI,819,0.2,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,819,0.2,approximation,unif-size,not-paired,full
2,1,0.0006321138735278404,STI,819,0.2,approximation,unif-set,not-paired,not full
2,1,0.0006082218919955078,STI,819,0.2,approximation,unif-set,not-paired,full
2,1,0.0006139129426369945,STI,819,0.2,approximation,ksh,not-paired,not full
2,1,0.0006082218919955078,STI,819,0.2,approximation,ksh,not-paired,full
2,1,0.0006103480831068808,STI,819,0.2,approximation,faith,not-paired,not full
2,1,0.0006082218919955078,STI,819,0.2,approximation,faith,not-paired,full
2,1,0.006089885907497528,STI,1024,0.25,permutation,,,
2,1,0.0021334726281452693,STI,1024,0.25,approximation,unif-size,not-paired,not full
2,1,0.0021321163222457486,STI,1024,0.25,approximation,unif-size,not-paired,full
2,1,0.0006131891400819783,STI,1024,0.25,approximation,unif-set,not-paired,not full
2,1,0.0006082218919955078,STI,1024,0.25,approximation,unif-set,not-paired,full
2,1,0.0006081695036039144,STI,1024,0.25,approximation,ksh,not-paired,not full
2,1,0.0006082218919955078,STI,1024,0.25,approximation,ksh,not-paired,full
