shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.028058029707900573,STI,60,0.94,approximation,ksh,not-paired,not full
2,1,0.009410952975070441,STI,60,0.94,approximation,ksh,not-paired,full
2,1,0.025428642157806915,STI,60,0.94,approximation,faith,not-paired,not full
2,1,0.009410952975070441,STI,60,0.94,approximation,faith,not-paired,full
2,1,0.15200957904892773,STI,64,1.0,permutation,,,
2,1,0.0,STI,64,1.0,approximation,unif-size,not-paired,not full
2,1,0.0,STI,64,1.0,approximation,unif-size,not-paired,full
2,1,0.0,STI,64,1.0,approximation,unif-set,not-paired,not full
2,1,0.0,STI,64,1.0,approximation,unif-set,not-paired,full
2,1,0.0,STI,64,1.0,approximation,ksh,not-paired,not full
2,1,0.0,STI,64,1.0,approximation,ksh,not-paired,full
2,1,0.0,STI,64,1.0,approximation,faith,not-paired,not full
2,1,0.0,STI,64,1.0,approximation,faith,not-paired,full
