shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.0031076940833862465,SII,1900,0.46,permutation,,,
2,1,0.006393589710431974,SII,1900,0.46,approximation,unif-size,not-paired,not full
2,1,0.001245776951453431,SII,1900,0.46,approximation,unif-size,not-paired,full
2,1,0.00045737374040370575,SII,1900,0.46,approximation,unif-set,not-paired,not full
2,1,0.0001501251210791767,SII,1900,0.46,approximation,unif-set,not-paired,full
2,1,0.00032015691524686494,SII,1900,0.46,approximation,ksh,not-paired,not full
2,1,0.0001501251210791767,SII,1900,0.46,approximation,ksh,not-paired,full
2,1,0.00038345281561328205,SII,1900,0.46,approximation,faith,not-paired,not full
2,1,0.0001501251210791767,SII,1900,0.46,approximation,faith,not-paired,full
2,1,0.005722016310028266,SII,2000,0.49,permutation,,,
2,1,0.006146637852278044,SII,2000,0.49,approximation,unif-size,not-paired,not full
2,1,0.001245776951453431,SII,2000,0.49,approximation,unif-size,not-paired,full
2,1,0.0003312430796579482,SII,2000,0.49,approximation,unif-set,not-paired,not full
2,1,0.0001501251210791767,SII,2000,0.49,approximation,unif-set,not-paired,full
2,1,0.00041621666963193287,SII,2000,0.49,approximation,ksh,not-paired,not full
2,1,0.0001501251210791767,SII,2000,0.49,approximation,ksh,not-paired,full
2,1,0.00037224504484678736,SII,2000,0.49,approximation,faith,not-paired,not full
2,1,0.0001501251210791767,SII,2000,0.49,approximation,faith,not-paired,full
2,1,,STI,200,0.05,permutation,,,
2,1,0.051063117316500276,STI,200,0.05,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,200,0.05,approximation,unif-size,not-paired,full
2,1,0.019409460818387632,STI,200,0.05,approximation,unif-set,not-paired,not full
2,1,0.003142773967356402,STI,200,0.05,approximation,unif-set,not-paired,full
2,1,0.013331162465952841,STI,200,0.05,approximation,ksh,not-paired,not full
2,1,0.003142773967356402,STI,200,0.05,approximation,ksh,not-paired,full
2,1,0.020043880112736733,STI,200,0.05,approximation,faith,not-paired,not full
2,1,0.003142773967356402,STI,200,0.05,approximation,faith,not-paired,full
2,1,0.018198923225977028,STI,300,0.07,permutation,,,
2,1,0.026803491371854726,STI,300,0.07,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,300,0.07,approximation,unif-size,not-paired,full
2,1,0.00866651916075913,STI,300,0.07,approximation,unif-set,not-paired,not full
2,1,0.003142773967356402,STI,300,0.07,approximation,unif-set,not-paired,full
2,1,0.010436879340486949,STI,300,0.07,approximation,ksh,not-paired,not full
2,1,0.0007709621372833442,STI,300,0.07,approximation,ksh,not-paired,full
2,1,0.013034178206493078,STI,300,0.07,approximation,faith,not-paired,not full
2,1,0.003142773967356402,STI,300,0.07,approximation,faith,not-paired,full
2,1,0.01742170904205722,STI,400,0.1,permutation,,,
2,1,0.0580284872096709,STI,400,0.1,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,400,0.1,approximation,unif-size,not-paired,full
2,1,0.009541661006151293,STI,400,0.1,approximation,unif-set,not-paired,not full
2,1,0.003142773967356402,STI,400,0.1,approximation,unif-set,not-paired,full
2,1,0.004801451741927848,STI,400,0.1,approximation,ksh,not-paired,not full
2,1,0.0007709621372833442,STI,400,0.1,approximation,ksh,not-paired,full
2,1,0.0101610435627775,STI,400,0.1,approximation,faith,not-paired,not full
2,1,0.003142773967356402,STI,400,0.1,approximation,faith,not-paired,full
2,1,0.019337869887417213,STI,500,0.12,permutation,,,
2,1,0.022518903463528077,STI,500,0.12,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,500,0.12,approximation,unif-size,not-paired,full
2,1,0.006471809243374714,STI,500,0.12,approximation,unif-set,not-paired,not full
2,1,0.003142773967356402,STI,500,0.12,approximation,unif-set,not-paired,full
2,1,0.004261009872039936,STI,500,0.12,approximation,ksh,not-paired,not full
2,1,0.0007709621372833442,STI,500,0.12,approximation,ksh,not-paired,full
2,1,0.003819214967651964,STI,500,0.12,approximation,faith,not-paired,not full
2,1,0.0007709621372833442,STI,500,0.12,approximation,faith,not-paired,full
2,1,0.014745921722658088,STI,600,0.15,permutation,,,
2,1,0.027339713982878214,STI,600,0.15,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,600,0.15,approximation,unif-size,not-paired,full
2,1,0.004974946337064272,STI,600,0.15,approximation,unif-set,not-paired,not full
2,1,0.003142773967356402,STI,600,0.15,approximation,unif-set,not-paired,full
2,1,0.002677244928978512,STI,600,0.15,approximation,ksh,not-paired,not full
2,1,0.0007709621372833442,STI,600,0.15,approximation,ksh,not-paired,full
2,1,0.003309360025877791,STI,600,0.15,approximation,faith,not-paired,not full
2,1,0.0007709621372833442,STI,600,0.15,approximation,faith,not-paired,full
2,1,0.027452973004984147,STI,700,0.17,permutation,,,
2,1,0.030921923330363428,STI,700,0.17,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,700,0.17,approximation,unif-size,not-paired,full
2,1,0.0029764663576778974,STI,700,0.17,approximation,unif-set,not-paired,not full
2,1,0.0007709621372833442,STI,700,0.17,approximation,unif-set,not-paired,full
2,1,0.002666050667726855,STI,700,0.17,approximation,ksh,not-paired,not full
2,1,0.0007709621372833442,STI,700,0.17,approximation,ksh,not-paired,full
2,1,0.002881103821229393,STI,700,0.17,approximation,faith,not-paired,not full
2,1,0.0007709621372833442,STI,700,0.17,approximation,faith,not-paired,full
2,1,0.009115259751448314,STI,800,0.2,permutation,,,
2,1,0.022764828882992593,STI,800,0.2,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,800,0.2,approximation,unif-size,not-paired,full
2,1,0.0021661818964286653,STI,800,0.2,approximation,unif-set,not-paired,not full
2,1,0.0007709621372833442,STI,800,0.2,approximation,unif-set,not-paired,full
2,1,0.0014433739045603845,STI,800,0.2,approximation,ksh,not-paired,not full
2,1,0.0007709621372833442,STI,800,0.2,approximation,ksh,not-paired,full
2,1,0.001755416140900684,STI,800,0.2,approximation,faith,not-paired,not full
2,1,0.0007709621372833442,STI,800,0.2,approximation,faith,not-paired,full
2,1,0.009774244045024215,STI,900,0.22,permutation,,,
2,1,0.053310121816959495,STI,900,0.22,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,900,0.22,approximation,unif-size,not-paired,full
2,1,0.0016567082596140753,STI,900,0.22,approximation,unif-set,not-paired,not full
2,1,0.0007709621372833442,STI,900,0.22,approximation,unif-set,not-paired,full
2,1,0.001230782226529245,STI,900,0.22,approximation,ksh,not-paired,not full
2,1,0.0007709621372833442,STI,900,0.22,approximation,ksh,not-paired,full
2,1,0.0014343137766186782,STI,900,0.22,approximation,faith,not-paired,not full
2,1,0.0007709621372833442,STI,900,0.22,approximation,faith,not-paired,full
2,1,0.009906859664084028,STI,1000,0.24,permutation,,,
2,1,0.02501984290184839,STI,1000,0.24,approximation,unif-size,not-paired,not full
2,1,0.003142773967356402,STI,1000,0.24,approximation,unif-size,not-paired,full
2,1,0.001206576875092554,STI,1000,0.24,approximation,unif-set,not-paired,not full
2,1,0.0007709621372833442,STI,1000,0.24,approximation,unif-set,not-paired,full
