shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.0003225521088395265,STI,13000,0.0,approximation,faith,not-paired,full
2,1,0.004919353328333473,STI,14000,0.0,permutation,,,
2,1,0.0003225521088395265,STI,14000,0.0,approximation,faith,not-paired,not full
2,1,0.0003225521088395265,STI,14000,0.0,approximation,faith,not-paired,full
2,1,0.004221572426085096,STI,15000,0.0,permutation,,,
2,1,0.0003228253118406312,STI,15000,0.0,approximation,faith,not-paired,not full
2,1,0.0003225521088395265,STI,15000,0.0,approximation,faith,not-paired,full
2,1,0.0034539209296715937,STI,16000,0.0,permutation,,,
2,1,0.00032251070909382763,STI,16000,0.0,approximation,faith,not-paired,not full
2,1,0.0003225521088395265,STI,16000,0.0,approximation,faith,not-paired,full
2,1,0.003228043339439288,STI,17000,0.0,permutation,,,
2,1,0.0003225521088395265,STI,17000,0.0,approximation,faith,not-paired,not full
2,1,0.0003225521088395265,STI,17000,0.0,approximation,faith,not-paired,full
2,1,0.0030626696096784055,STI,18000,0.0,permutation,,,
2,1,0.0003225521088395265,STI,18000,0.0,approximation,faith,not-paired,not full
2,1,0.0003225521088395265,STI,18000,0.0,approximation,faith,not-paired,full
2,1,0.002985472739552831,STI,19000,0.0,permutation,,,
2,1,0.0003225521088395265,STI,19000,0.0,approximation,faith,not-paired,not full
2,1,0.0003225521088395265,STI,19000,0.0,approximation,faith,not-paired,full
2,1,0.0030225128880833566,STI,20000,0.0,permutation,,,
2,1,0.0003225935398075553,STI,20000,0.0,approximation,faith,not-paired,not full
2,1,0.0003225521088395265,STI,20000,0.0,approximation,faith,not-paired,full
