shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,1.2774714958997222,STI,22,0.34,approximation,unif-size,not-paired,not full
2,1,0.09211972049154431,STI,22,0.34,approximation,unif-size,not-paired,full
2,1,0.8932811413120937,STI,22,0.34,approximation,unif-set,not-paired,not full
2,1,0.09211972049154431,STI,22,0.34,approximation,unif-set,not-paired,full
2,1,0.987674018741036,STI,22,0.34,approximation,ksh,not-paired,not full
2,1,0.09211972049154431,STI,22,0.34,approximation,ksh,not-paired,full
2,1,0.22521731213118854,STI,22,0.34,approximation,faith,not-paired,not full
2,1,0.09211972049154431,STI,22,0.34,approximation,faith,not-paired,full
2,1,,STI,25,0.39,permutation,,,
2,1,0.21982156549161455,STI,25,0.39,approximation,unif-size,not-paired,not full
2,1,0.09211972049154431,STI,25,0.39,approximation,unif-size,not-paired,full
2,1,0.4971971567972137,STI,25,0.39,approximation,unif-set,not-paired,not full
2,1,0.09211972049154431,STI,25,0.39,approximation,unif-set,not-paired,full
2,1,0.4994117917100078,STI,25,0.39,approximation,ksh,not-paired,not full
2,1,0.09211972049154431,STI,25,0.39,approximation,ksh,not-paired,full
2,1,0.41537505214306475,STI,25,0.39,approximation,faith,not-paired,not full
2,1,0.09211972049154431,STI,25,0.39,approximation,faith,not-paired,full
2,1,,STI,28,0.44,permutation,,,
2,1,0.21972036926716842,STI,28,0.44,approximation,unif-size,not-paired,not full
2,1,0.09211972049154431,STI,28,0.44,approximation,unif-size,not-paired,full
2,1,0.4266160845682977,STI,28,0.44,approximation,unif-set,not-paired,not full
2,1,0.09211972049154431,STI,28,0.44,approximation,unif-set,not-paired,full
2,1,0.9901267937460542,STI,28,0.44,approximation,ksh,not-paired,not full
2,1,0.09211972049154431,STI,28,0.44,approximation,ksh,not-paired,full
2,1,0.2548095870155373,STI,28,0.44,approximation,faith,not-paired,not full
2,1,0.09211972049154431,STI,28,0.44,approximation,faith,not-paired,full
2,1,,STI,32,0.5,permutation,,,
