shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.007888376463951635,SII,2252,0.55,approximation,unif-size,not-paired,full
2,1,0.001722008173893462,SII,2252,0.55,approximation,unif-set,not-paired,not full
2,1,0.007888376463951635,SII,2252,0.55,approximation,unif-set,not-paired,full
2,1,0.0013985382437272144,SII,2252,0.55,approximation,ksh,not-paired,not full
2,1,0.007888376463951635,SII,2252,0.55,approximation,ksh,not-paired,full
2,1,0.001252172286048386,SII,2252,0.55,approximation,faith,not-paired,not full
2,1,0.007888376463951635,SII,2252,0.55,approximation,faith,not-paired,full
2,1,0.008311967726286206,SII,2457,0.6,permutation,,,
2,1,0.004783626219865234,SII,2457,0.6,approximation,unif-size,not-paired,not full
2,1,0.007888376463951635,SII,2457,0.6,approximation,unif-size,not-paired,full
2,1,0.0012691778396650179,SII,2457,0.6,approximation,unif-set,not-paired,not full
2,1,0.007888376463951635,SII,2457,0.6,approximation,unif-set,not-paired,full
2,1,0.001052310762237992,SII,2457,0.6,approximation,ksh,not-paired,not full
2,1,0.007888376463951635,SII,2457,0.6,approximation,ksh,not-paired,full
2,1,0.0009156768519362995,SII,2457,0.6,approximation,faith,not-paired,not full
2,1,0.007888376463951635,SII,2457,0.6,approximation,faith,not-paired,full
2,1,0.0067644907001424654,SII,2662,0.65,permutation,,,
2,1,0.00547424122748294,SII,2662,0.65,approximation,unif-size,not-paired,not full
2,1,0.007888376463951635,SII,2662,0.65,approximation,unif-size,not-paired,full
2,1,0.0008199361696182504,SII,2662,0.65,approximation,unif-set,not-paired,not full
2,1,0.007888376463951635,SII,2662,0.65,approximation,unif-set,not-paired,full
2,1,0.001466002539413465,SII,2662,0.65,approximation,ksh,not-paired,not full
2,1,0.007888376463951635,SII,2662,0.65,approximation,ksh,not-paired,full
2,1,0.0009111539247315187,SII,2662,0.65,approximation,faith,not-paired,not full
2,1,0.007888376463951635,SII,2662,0.65,approximation,faith,not-paired,full
2,1,0.005400397117970678,SII,2867,0.7,permutation,,,
2,1,0.003697414568011361,SII,2867,0.7,approximation,unif-size,not-paired,not full
2,1,0.007888376463951635,SII,2867,0.7,approximation,unif-size,not-paired,full
2,1,0.0012431802915398283,SII,2867,0.7,approximation,unif-set,not-paired,not full
2,1,0.007888376463951635,SII,2867,0.7,approximation,unif-set,not-paired,full
2,1,0.0010601525560116794,SII,2867,0.7,approximation,ksh,not-paired,not full
2,1,0.007888376463951635,SII,2867,0.7,approximation,ksh,not-paired,full
2,1,0.0008768180697534191,SII,2867,0.7,approximation,faith,not-paired,not full
2,1,0.007888376463951635,SII,2867,0.7,approximation,faith,not-paired,full
2,1,0.006769794883293656,SII,3072,0.75,permutation,,,
2,1,0.003772757621779059,SII,3072,0.75,approximation,unif-size,not-paired,not full
2,1,0.007888376463951635,SII,3072,0.75,approximation,unif-size,not-paired,full
2,1,0.0011383764102340403,SII,3072,0.75,approximation,unif-set,not-paired,not full
2,1,0.007888376463951635,SII,3072,0.75,approximation,unif-set,not-paired,full
2,1,0.0007207359884421192,SII,3072,0.75,approximation,ksh,not-paired,not full
2,1,0.007888376463951635,SII,3072,0.75,approximation,ksh,not-paired,full
2,1,0.0008200179417008814,SII,3072,0.75,approximation,faith,not-paired,not full
2,1,0.007888376463951635,SII,3072,0.75,approximation,faith,not-paired,full
2,1,0.005521835918571411,SII,3276,0.8,permutation,,,
2,1,0.003258365617673337,SII,3276,0.8,approximation,unif-size,not-paired,not full
2,1,0.007888376463951635,SII,3276,0.8,approximation,unif-size,not-paired,full
2,1,0.0009762670877997894,SII,3276,0.8,approximation,unif-set,not-paired,not full
2,1,0.007888376463951635,SII,3276,0.8,approximation,unif-set,not-paired,full
2,1,0.0008642620967438706,SII,3276,0.8,approximation,ksh,not-paired,not full
2,1,0.007888376463951635,SII,3276,0.8,approximation,ksh,not-paired,full
2,1,0.0008733239392621314,SII,3276,0.8,approximation,faith,not-paired,not full
2,1,0.007888376463951635,SII,3276,0.8,approximation,faith,not-paired,full
2,1,0.006329334331216108,SII,3481,0.85,permutation,,,
2,1,0.0025928499463292384,SII,3481,0.85,approximation,unif-size,not-paired,not full
2,1,0.007888376463951635,SII,3481,0.85,approximation,unif-size,not-paired,full
2,1,0.0008416266317443778,SII,3481,0.85,approximation,unif-set,not-paired,not full
2,1,0.007888376463951635,SII,3481,0.85,approximation,unif-set,not-paired,full
2,1,0.0011666894604165005,SII,3481,0.85,approximation,ksh,not-paired,not full
2,1,0.007888376463951635,SII,3481,0.85,approximation,ksh,not-paired,full
2,1,0.000818806139377942,SII,3481,0.85,approximation,faith,not-paired,not full
2,1,0.007888376463951635,SII,3481,0.85,approximation,faith,not-paired,full
2,1,0.00625851453019022,SII,3686,0.9,permutation,,,
