shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,0.0018123699470498817,SII,1100,0.27,approximation,unif-set,not-paired,not full
2,1,0.002079706245091437,SII,1100,0.27,approximation,unif-set,not-paired,full
2,1,0.0014829891249822432,SII,1100,0.27,approximation,ksh,not-paired,not full
2,1,0.002079706245091437,SII,1100,0.27,approximation,ksh,not-paired,full
2,1,0.0014277618608703592,SII,1100,0.27,approximation,faith,not-paired,not full
2,1,0.002079706245091437,SII,1100,0.27,approximation,faith,not-paired,full
2,1,0.005029005221016989,SII,1200,0.29,permutation,,,
2,1,0.01497801006066412,SII,1200,0.29,approximation,unif-size,not-paired,not full
2,1,0.004269188446023153,SII,1200,0.29,approximation,unif-size,not-paired,full
2,1,0.0015047766662701582,SII,1200,0.29,approximation,unif-set,not-paired,not full
2,1,0.002079706245091437,SII,1200,0.29,approximation,unif-set,not-paired,full
2,1,0.0022081583944262026,SII,1200,0.29,approximation,ksh,not-paired,not full
2,1,0.002079706245091437,SII,1200,0.29,approximation,ksh,not-paired,full
2,1,0.0016848563167836982,SII,1200,0.29,approximation,faith,not-paired,not full
2,1,0.002079706245091437,SII,1200,0.29,approximation,faith,not-paired,full
2,1,0.00698970600970833,SII,1300,0.32,permutation,,,
2,1,0.012560765682502181,SII,1300,0.32,approximation,unif-size,not-paired,not full
2,1,0.004269188446023153,SII,1300,0.32,approximation,unif-size,not-paired,full
2,1,0.0016310227390798886,SII,1300,0.32,approximation,unif-set,not-paired,not full
2,1,0.002079706245091437,SII,1300,0.32,approximation,unif-set,not-paired,full
2,1,0.001090643814567324,SII,1300,0.32,approximation,ksh,not-paired,not full
2,1,0.0009910205712983183,SII,1300,0.32,approximation,ksh,not-paired,full
2,1,0.0015691035558064918,SII,1300,0.32,approximation,faith,not-paired,not full
2,1,0.002079706245091437,SII,1300,0.32,approximation,faith,not-paired,full
2,1,0.014327839311416303,SII,1400,0.34,permutation,,,
2,1,0.012949970822695531,SII,1400,0.34,approximation,unif-size,not-paired,not full
2,1,0.004269188446023153,SII,1400,0.34,approximation,unif-size,not-paired,full
2,1,0.001454900132658592,SII,1400,0.34,approximation,unif-set,not-paired,not full
2,1,0.002079706245091437,SII,1400,0.34,approximation,unif-set,not-paired,full
2,1,0.0007121905987837136,SII,1400,0.34,approximation,ksh,not-paired,not full
2,1,0.0009910205712983183,SII,1400,0.34,approximation,ksh,not-paired,full
2,1,0.0009564562579149332,SII,1400,0.34,approximation,faith,not-paired,not full
2,1,0.002079706245091437,SII,1400,0.34,approximation,faith,not-paired,full
2,1,0.007157930959972643,SII,1500,0.37,permutation,,,
2,1,0.009832922129779985,SII,1500,0.37,approximation,unif-size,not-paired,not full
2,1,0.004269188446023153,SII,1500,0.37,approximation,unif-size,not-paired,full
2,1,0.0010873717598740146,SII,1500,0.37,approximation,unif-set,not-paired,not full
2,1,0.002079706245091437,SII,1500,0.37,approximation,unif-set,not-paired,full
2,1,0.0008624740017248063,SII,1500,0.37,approximation,ksh,not-paired,not full
2,1,0.0009910205712983183,SII,1500,0.37,approximation,ksh,not-paired,full
2,1,0.0008417195561882482,SII,1500,0.37,approximation,faith,not-paired,not full
2,1,0.0009910205712983183,SII,1500,0.37,approximation,faith,not-paired,full
2,1,0.007498295542549531,SII,1600,0.39,permutation,,,
2,1,0.009005634299537067,SII,1600,0.39,approximation,unif-size,not-paired,not full
2,1,0.004269188446023153,SII,1600,0.39,approximation,unif-size,not-paired,full
2,1,0.0014503037803419196,SII,1600,0.39,approximation,unif-set,not-paired,not full
2,1,0.002079706245091437,SII,1600,0.39,approximation,unif-set,not-paired,full
2,1,0.000570055802250035,SII,1600,0.39,approximation,ksh,not-paired,not full
2,1,0.0009910205712983183,SII,1600,0.39,approximation,ksh,not-paired,full
2,1,0.0009338712134694653,SII,1600,0.39,approximation,faith,not-paired,not full
2,1,0.0009910205712983183,SII,1600,0.39,approximation,faith,not-paired,full
2,1,0.009625517498827446,SII,1700,0.42,permutation,,,
2,1,0.010810841914471792,SII,1700,0.42,approximation,unif-size,not-paired,not full
2,1,0.004269188446023153,SII,1700,0.42,approximation,unif-size,not-paired,full
2,1,0.0004681216222197514,SII,1700,0.42,approximation,unif-set,not-paired,not full
2,1,0.0009910205712983183,SII,1700,0.42,approximation,unif-set,not-paired,full
2,1,0.0007090238965299892,SII,1700,0.42,approximation,ksh,not-paired,not full
2,1,0.0009910205712983183,SII,1700,0.42,approximation,ksh,not-paired,full
2,1,0.0007001195648106593,SII,1700,0.42,approximation,faith,not-paired,not full
2,1,0.0009910205712983183,SII,1700,0.42,approximation,faith,not-paired,full
2,1,0.008793472962477573,SII,1800,0.44,permutation,,,
2,1,0.012046437413196744,SII,1800,0.44,approximation,unif-size,not-paired,not full
2,1,0.004269188446023153,SII,1800,0.44,approximation,unif-size,not-paired,full
2,1,0.0006266842943174596,SII,1800,0.44,approximation,unif-set,not-paired,not full
2,1,0.0009910205712983183,SII,1800,0.44,approximation,unif-set,not-paired,full
2,1,0.0005140818396999691,SII,1800,0.44,approximation,ksh,not-paired,not full
2,1,0.0009910205712983183,SII,1800,0.44,approximation,ksh,not-paired,full
2,1,0.0007165783002125841,SII,1800,0.44,approximation,faith,not-paired,not full
2,1,0.0009910205712983183,SII,1800,0.44,approximation,faith,not-paired,full
2,1,0.006709670886237525,SII,1900,0.46,permutation,,,
2,1,0.007411659343170887,SII,1900,0.46,approximation,unif-size,not-paired,not full
2,1,0.004269188446023153,SII,1900,0.46,approximation,unif-size,not-paired,full
2,1,0.0004224906510269135,SII,1900,0.46,approximation,unif-set,not-paired,not full
2,1,0.0009910205712983183,SII,1900,0.46,approximation,unif-set,not-paired,full
2,1,0.0006101579854351035,SII,1900,0.46,approximation,ksh,not-paired,not full
2,1,0.0009910205712983183,SII,1900,0.46,approximation,ksh,not-paired,full
2,1,0.0003822608803703707,SII,1900,0.46,approximation,faith,not-paired,not full
2,1,0.0009910205712983183,SII,1900,0.46,approximation,faith,not-paired,full
2,1,0.004605828565742588,SII,2000,0.49,permutation,,,
2,1,0.00697717089009919,SII,2000,0.49,approximation,unif-size,not-paired,not full
2,1,0.004269188446023153,SII,2000,0.49,approximation,unif-size,not-paired,full
2,1,0.0003942771060630452,SII,2000,0.49,approximation,unif-set,not-paired,not full
2,1,0.0009910205712983183,SII,2000,0.49,approximation,unif-set,not-paired,full
2,1,0.0005621141558810191,SII,2000,0.49,approximation,ksh,not-paired,not full
2,1,0.0009910205712983183,SII,2000,0.49,approximation,ksh,not-paired,full
2,1,0.0004090098597080872,SII,2000,0.49,approximation,faith,not-paired,not full
2,1,0.0009910205712983183,SII,2000,0.49,approximation,faith,not-paired,full
2,1,,STI,200,0.05,permutation,,,
2,1,0.07487383380564333,STI,200,0.05,approximation,unif-size,not-paired,not full
2,1,0.0078038408543679785,STI,200,0.05,approximation,unif-size,not-paired,full
2,1,0.03819435688359929,STI,200,0.05,approximation,unif-set,not-paired,not full
2,1,0.0078038408543679785,STI,200,0.05,approximation,unif-set,not-paired,full
2,1,0.02222545215644998,STI,200,0.05,approximation,ksh,not-paired,not full
2,1,0.0078038408543679785,STI,200,0.05,approximation,ksh,not-paired,full
2,1,0.022271749814584796,STI,200,0.05,approximation,faith,not-paired,not full
