shapley_interaction_order,iteration,approx_value,interaction_index,n_absolute,n_relative,approx_type,sampling_kernel,pairing,full
2,1,9.54799024724428e-05,STI,3000,0.0,approximation,faith,not-paired,full
2,1,,STI,4000,0.0,permutation,,,
2,1,9.54799024724428e-05,STI,4000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,4000,0.0,approximation,unif-size,not-paired,full
2,1,9.54799024724428e-05,STI,4000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,4000,0.0,approximation,unif-set,not-paired,full
2,1,0.00010507304680936854,STI,4000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,4000,0.0,approximation,ksh,not-paired,full
2,1,9.54799024724428e-05,STI,4000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,4000,0.0,approximation,faith,not-paired,full
2,1,,STI,5000,0.0,permutation,,,
2,1,9.54799024724428e-05,STI,5000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,5000,0.0,approximation,unif-size,not-paired,full
2,1,9.54799024724428e-05,STI,5000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,5000,0.0,approximation,unif-set,not-paired,full
2,1,9.54799024724428e-05,STI,5000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,5000,0.0,approximation,ksh,not-paired,full
2,1,9.549801727273839e-05,STI,5000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,5000,0.0,approximation,faith,not-paired,full
2,1,,STI,6000,0.0,permutation,,,
2,1,9.54799024724428e-05,STI,6000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,6000,0.0,approximation,unif-size,not-paired,full
2,1,9.555243942568996e-05,STI,6000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,6000,0.0,approximation,unif-set,not-paired,full
2,1,9.54799024724428e-05,STI,6000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,6000,0.0,approximation,ksh,not-paired,full
2,1,9.54799024724428e-05,STI,6000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,6000,0.0,approximation,faith,not-paired,full
2,1,,STI,7000,0.0,permutation,,,
2,1,9.54799024724428e-05,STI,7000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,7000,0.0,approximation,unif-size,not-paired,full
2,1,9.54799024724428e-05,STI,7000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,7000,0.0,approximation,unif-set,not-paired,full
2,1,9.548085139685941e-05,STI,7000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,7000,0.0,approximation,ksh,not-paired,full
2,1,9.54799024724428e-05,STI,7000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,7000,0.0,approximation,faith,not-paired,full
2,1,,STI,8000,0.0,permutation,,,
2,1,9.54799024724428e-05,STI,8000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,8000,0.0,approximation,unif-size,not-paired,full
2,1,9.54799024724428e-05,STI,8000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,8000,0.0,approximation,unif-set,not-paired,full
2,1,9.547786254504692e-05,STI,8000,0.0,approximation,ksh,not-paired,not full
2,1,9.54799024724428e-05,STI,8000,0.0,approximation,ksh,not-paired,full
2,1,9.54858382384303e-05,STI,8000,0.0,approximation,faith,not-paired,not full
2,1,9.54799024724428e-05,STI,8000,0.0,approximation,faith,not-paired,full
2,1,,STI,9000,0.0,permutation,,,
2,1,9.54799024724428e-05,STI,9000,0.0,approximation,unif-size,not-paired,not full
2,1,9.54799024724428e-05,STI,9000,0.0,approximation,unif-size,not-paired,full
2,1,9.54799024724428e-05,STI,9000,0.0,approximation,unif-set,not-paired,not full
2,1,9.54799024724428e-05,STI,9000,0.0,approximation,unif-set,not-paired,full
2,1,9.54799024724428e-05,STI,9000,0.0,approximation,ksh,not-paired,not full
